.	22	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	22	23403793	149225323	149393650	149730765	150358526	161351666	166418651	199793366	208086981	208341276	208525368	208733283	211416117	220209557	228543434	253780400	260245584	260554327	262448581	263510517	269430198	281656921	303485083	311780858	354148923	356312451	367267909	399230756	426460178	475944740	509779178	574581021	606658760	679555770	753443880	902224936	1041177870	1274436746	1572984495
.	23	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	23	23356099	151978768	152163081	152563040	153322055	165558736	172197431	205932717	213344849	213632011	213852343	214099195	217275925	227331641	237063547	259853015	266470610	266811094	268876043	269989454	276463591	290638350	312101827	320697773	361763716	364050010	375302955	409521638	437110676	484950106	519505805	584462494	617841984	691027844	765129587	915950138	1048145370	1265876324	1572984495
.	24	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	24	23516779	154768709	154965108	155419522	156265007	168934533	177058235	208169493	214209426	214528991	214806810	215101072	218778510	229928380	241133099	260736405	267204527	267572281	269774793	270984035	277970180	293828270	314651823	323276963	363030042	365423447	376621384	413413613	441068741	487416168	522460225	587713491	622242682	695420494	770292671	922875676	1055364442	1274824079	1572984495
.	25	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	25	23345080	157329949	157543586	158081027	159018169	172651854	182428217	211410042	216332365	216702244	217018079	217356738	221547877	233945283	245963770	262465400	268987599	269407489	271794399	273114874	280510876	298213182	318636490	327390994	365028804	367595487	378891888	418398408	446298645	490128967	525888283	591049968	627216361	700467615	775671658	930489332	1062344920	1285563399	1572984495
.	26	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	26	22926195	159829763	160060554	160646705	161710265	176305619	188187753	214415781	218003712	218417564	218790527	219182949	224013338	237876606	250344285	264067358	270581606	271072304	273666365	275115453	282901555	302390147	322601302	331539563	366887191	369652795	380990619	423422581	451544985	492600450	529123324	593955475	632052114	705180225	780473904	937630645	1068521081	1294846911	1572984495
.	27	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	27	22834661	162483780	162706614	163345016	164511841	179910703	194017658	217109931	219701503	220139405	220567923	221023291	226436549	241506026	253637581	265156651	271744425	272279103	275032562	276574137	284631862	305722955	326320487	335366428	368347119	371306241	382760053	428584657	457025820	495050476	532571591	597013464	637246026	710103495	785565101	945154569	1075199820	1304494200	1572984495
.	28	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	28	22969485	165224192	165457947	166167348	167504798	183919168	200475631	220692352	222440556	222919761	223412140	223940126	230061079	246438933	257836439	267800518	274359537	274960797	277913070	279545803	287858125	310030853	331500120	340653575	371069937	374197733	385623383	434875696	463387901	498042840	536338973	600022063	642505795	714479639	790058801	951807890	1080955415	1311950822	1572984495
.	29	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	29	22953444	167924760	168175243	168952864	170498642	187817766	207390644	224402903	225394589	225928743	226501942	227110428	234051412	251752515	261906089	270811264	277506404	278169925	281165281	282929117	291440932	314807681	337342675	346620846	374609188	377983264	389572918	442058993	470916093	502143377	541550844	604378236	649760545	720757647	795858027	960769456	1086656625	1319198283	1572984495
.	30	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	30	22777518	170539911	170797072	171609899	173324717	190660765	212326380	225408317	225900554	226485076	227159933	227858635	235625092	254290243	262655518	270847388	277391463	278115892	281321688	283236433	291671511	315550954	339614096	348895443	374347177	377886657	389540243	445458837	474566109	502395238	542914320	604856095	652968425	722539412	797717469	965171295	1088615506	1322531171	1572984495
.	31	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	31	22732784	173158461	173409529	174252831	176108331	193320785	216702396	226134971	226413126	227035088	227797898	228597666	237117930	256090556	262454837	270165729	276624466	277418751	280793819	282850004	291245297	315144911	340204189	349516747	372400750	376183711	387765289	446233733	475390832	499919163	541594028	602181934	653454425	721037512	796631039	966696986	1088455327	1323771993	1572984495
.	32	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	32	22726079	175812362	176057698	176954822	178996989	196162945	221270894	228001527	228190527	228858268	229705016	230607383	239959422	258962758	263610674	271073095	277526285	278400875	281937351	284133788	292586879	316534150	342286732	351697553	372394229	376443570	387915284	448314234	477360460	498995424	542044781	600684218	655147187	719975119	795797754	967502958	1087651461	1323877292	1572984495
.	33	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	33	22516297	178518010	178755833	179691191	181817725	198203232	223419766	227742737	227931806	228632851	229586409	230580610	240801625	259319596	262648317	269817564	275985107	276913584	280597184	282901011	291381574	314849002	340995235	350321858	369057414	373358014	384505464	446132299	474762700	494065616	538204746	594480545	652018615	713243080	789155360	960259087	1079599377	1315286007	1572984495
.	34	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	34	22584593	181217102	181450136	182458620	184779177	200737758	226181020	228757845	228956773	229709517	230753941	231858686	242760571	260103373	262414033	269549253	275715710	276711825	280509565	282973664	291574461	315037805	340606591	350269793	367770616	372462553	383712564	445484371	474208461	492132222	538000124	592103298	652876277	711230171	786579460	958128523	1073534569	1308440687	1572984495
.	35	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	35	22654485	183991342	184226406	185330314	187915248	203230285	228388082	229852420	230063530	230866974	232039403	233275321	244717158	260685340	262329746	269364865	275499827	276574011	280615484	283353973	292024034	315404842	339990787	349933898	366626261	371786536	383199194	444544153	473496937	490534081	538320380	590408451	654278780	710439470	785452124	957772572	1070089716	1305451134	1572984495
.	36	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	36	22562665	186852350	187080475	188245145	190983067	205452512	229935912	230652161	230880979	231748988	233051349	234418253	246572642	261099171	262324008	269172026	275122654	276291800	280478242	283405398	292175470	315408832	339057100	349108220	364977131	370553271	381774851	442917176	471608737	487819293	537452501	587038363	654130454	706495693	781963225	952759392	1065572260	1299608149	1572984495
.	37	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	37	22636753	189780864	190013386	191291445	194341908	208605323	232808915	233212866	233450368	234383924	235822890	237347558	250031087	262777249	263907151	270808565	276884560	278119974	282522451	285652351	294846828	318261518	340210130	350724807	366584308	372786528	384422101	443992006	473063408	489482483	541278600	589134388	658532813	709466233	784010789	954694356	1064416373	1298417657	1572984495
.	38	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	38	22667128	192810424	193046597	194366925	197613878	210989332	234138147	234427114	234673128	235679536	237283656	238958237	252221061	263194079	264358035	271054024	277078677	278435445	282633678	285912135	295705659	319151988	339564033	350283283	365826726	372681722	384289635	442688342	471725221	488095478	541910147	587555670	658948612	707703684	782362943	946225498	1061228420	1294662164	1572984495
.	39	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	39	22673951	195958058	196209428	197607336	201152197	213792551	236438439	236693745	236948572	238000062	239762545	241623225	255109384	264255693	265470912	272110633	278243100	279717605	284031327	287513222	297471721	321124335	339663452	350485330	366196859	373644896	385595656	442229496	471793987	488537260	544054325	588313543	661223960	709221202	783641056	947368221	1060385342	1294266780	1572984495
.	40	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	40	22755639	199291506	199545605	201052182	204967984	217490154	240195183	240453221	240731536	241860165	243833238	245917190	260027990	267839619	269176303	275917183	282271020	283871921	288269754	292102840	302563020	326833445	343889368	355215276	371156168	379375560	391764670	447154149	477252648	494463011	552132675	595295221	669584130	717201391	791703816	955356542	1066515465	1299024405	1572984495
.	41	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	41	22954805	202657072	202916628	204533991	208800773	220934729	242729963	243000858	243308018	244527194	246742252	249057355	263636829	270027146	271490319	278229246	284487614	286255263	290743999	294837283	305943715	330379282	346087968	357871471	373670731	382704453	395302084	449815554	480413745	498016300	557770971	599872440	675556207	722923176	798128827	961779237	1072514849	1304417751	1572984495
.	42	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	42	22842697	206082509	206347733	208105932	212650120	224403986	245129104	245407011	245741238	247058727	249505932	252060168	266807501	271887921	273485664	280141049	286411928	288302549	292872959	297304881	309052538	333665918	347674661	359876136	375711643	385739311	398589801	451658531	482905745	501017863	562693217	603951912	680482328	728033729	803725047	967102073	1077107075	1308090553	1572984495
.	43	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	43	22778943	209598242	209876394	211807988	216814374	228263113	248370556	248656917	249020254	250461214	253171513	256026346	270405765	274495570	276230706	282883838	289288538	291399437	295998983	300827177	313296058	338009737	350274392	363151358	379013566	390145380	403288195	454747505	486663313	505383832	568415181	609501418	686437767	734612017	810786813	973730114	1083276022	1312476426	1572984495
.	44	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	44	22824665	213233401	213529279	215570443	220953143	232235796	251297871	251597626	251992561	253519247	256540386	259596983	273720214	276908128	278794597	285121589	291493551	294583176	298711488	303873444	317351695	341956400	353180260	366727318	382448765	394835815	408155065	458353138	490868044	510202628	574464983	615850282	693346973	742319328	819079184	981565956	1089420293	1318858437	1572984495
.	45	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	45	23086730	217043874	217362122	219532260	225331049	236291167	254316213	254633085	255065816	256687856	260030135	263320969	276755530	279284989	281262730	287614777	293926013	297234759	301422969	307061411	321244562	345562424	355339649	369448237	385097111	398801421	412416741	460715094	493993792	513946354	578714154	620918884	698360520	748334775	825883706	987587473	1096076006	1323736551	1572984495
.	46	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	46	23062751	220988453	221330613	223663175	229905615	240993357	258419772	258753963	259230044	260961388	264722246	268283196	281016096	283085768	285203225	291673642	298158633	301720173	305987730	312098377	327131398	351562214	359987093	374801535	390635467	405901644	420039906	466710706	501110578	521834113	587153043	630912048	708589049	760003769	838466509	999430534	1107814267	1332135568	1572984495
.	47	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	47	23235863	225009506	225366070	227878558	234499622	245732406	262280548	262623471	263148935	264990257	269164668	273042716	285022194	286702897	288924066	295349943	301906999	305760648	310072941	316707273	332773869	356704682	363938411	379376109	395155060	412195891	426665099	471533782	506787141	528291560	593964410	639239496	717095808	769755338	849161088	1008861069	1118108058	1339564353	1572984495
.	48	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	48	23342814	229138378	229534794	232222577	239252949	250905291	266779563	267142233	267726420	269704866	274308182	278461052	289917698	291415432	293769407	300338521	306949078	311176309	315535540	322730723	338294466	363448871	369493033	385865107	402112289	420842750	435858204	479449962	515934257	538411797	604356292	651276461	726765685	783728747	864523584	1008931664	1133054958	1349618379	1572984495
.	49	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	49	23437422	233311061	233735484	236578935	243975045	255815563	270513272	270899907	271542107	273659090	278744110	283164802	293609463	294952844	297313470	303943237	310566071	315108171	319566522	327340938	343740565	368237193	373373314	390418507	406714847	427145363	442593534	484540967	522218633	545607072	611210880	660261078	736296890	794512797	876397952	1020062060	1144735704	1357675401	1572984495
.	50	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	50	23267608	237073228	237459384	240074229	246961876	258164539	270798729	271431897	272484020	275595679	284042433	290275134	304265849	305320717	307365686	313397530	318324863	325686463	330822116	343029634	366251275	397577002	404535933	425798439	441089961	477620933	492227932	558624616	604823000	631398264	732253964	793078040	878364892	937160209	1078682683	1236156477	1406203888	1526359671	1572984495
.	51	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	51	23072090	239793403	240231700	243096551	250650368	262847747	275084528	275595618	276466136	279123036	286381216	291830124	301437477	302499764	304642162	310846512	316406202	322588762	327363414	337765977	358047553	381958205	386437750	407014339	421864481	452312248	466965611	514291603	558306664	585531765	664721788	725160578	804663315	865315852	978079461	1140274929	1339413990	1516901533	1572984495
.	52	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	52	23088286	242698022	243138974	245950243	253367499	265336166	275766360	276237954	277065083	279507529	286445791	291545343	299083705	300139264	302317862	308540229	314116730	319976974	324577332	334440283	353420389	374200399	377693265	397813036	411964663	440253613	455471953	493802179	535326724	561998331	628924088	687901043	765983893	828488837	920972944	1072810928	1238622681	1455929934	1572984495
.	53	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	53	22983786	245694105	246099515	248624765	255507858	266712312	275050306	275513538	276324939	278629209	285377576	290191631	296061158	297105260	299270748	305499260	310863302	316701045	321137184	331053563	349435201	367955740	370851299	391052438	404566198	432689550	448393779	481888952	522793731	549382490	610167358	669997959	749480108	813546474	900409825	1042064858	1185961719	1398694549	1572984495
.	54	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	54	22891757	248830314	249258528	251893674	259311133	271320099	278815685	279265287	280080863	282206654	289004978	293632142	298317644	299405386	301695626	308240224	313750884	319464417	324199516	334469839	352367389	364437067	371945820	392854530	406131749	434747087	451248544	481339709	522959583	550216158	606850770	669069134	750704120	816802357	899059743	1036289546	1169572614	1373599434	1572984495
.	55	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	55	22765856	252079140	252537652	255347460	263267863	276129528	282840348	283325224	284209929	286355528	293545550	298152788	302158770	303269766	305664761	312547358	318020527	323951933	328762147	339634332	357404801	368505884	376071320	397912911	410857290	440437707	457670994	485981623	528509346	556487226	611329851	675949022	760364859	828122152	910340490	1042848354	1171307339	1367765207	1572984495
.	56	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	56	22765652	255426855	255914767	258752708	266736602	280036767	285725321	286255047	287255572	289491021	297238520	301758460	305223516	306293011	308677965	315791467	321138709	327503644	332465249	343990866	361771629	371856789	379532402	402291301	414867306	446023696	463899769	490620247	534274323	563244664	616487770	684290777	771329067	841356919	923735745	1053197247	1181035691	1370718441	1572984495
.	57	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	57	22853023	258844899	259328312	262078736	269843612	283078748	287651862	288202709	289270890	291539172	299536540	303780238	306673335	307735638	310104722	317453103	322598136	329337400	334386667	346646964	364219953	373232167	381031662	405033579	417219064	449658110	468333493	493795446	538862294	569126994	621264516	692340961	782361329	855417551	938488611	1065439624	1193554047	1377659553	1572984495
.	58	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	58	22572166	262278137	262765654	265440907	273149795	286477960	290107155	290674404	291790222	293970714	302174838	306065626	308457098	309504347	311872054	319608679	324629873	331134772	336047122	349679363	366097001	373812099	381518327	408132394	419938629	453620277	473233321	497708441	544102500	575836043	627242662	702055518	795683024	871925478	955617039	1080400759	1207421373	1385409731	1572984495
.	59	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	59	22688041	265735191	266252239	268841863	276585905	290131712	292897599	293493715	294651744	296703753	305022444	308617064	310613943	311633590	314032373	321949026	326901858	333590065	338607700	352933529	368802744	375732722	383670860	411223825	422759614	457389973	478028331	501857257	549411123	582565985	633056072	711881659	809661510	889763300	973853827	1095757581	1223623306	1394750316	1572984495
.	60	0	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
