.	69	2	7	11	22	27	32	37	42	
.	69	3771	521989	5461783	9546064	13829076	24083204	48536658	482044740	
.	70	2	7	11	22	27	32	37	42	
.	70	4874	542523	6210571	10772892	15125133	25536606	50169460	482044740	
.	71	2	7	11	22	27	32	37	42	
.	71	16671	552092	6331025	10782298	15113032	25521949	50282941	482044740	
.	72	2	7	11	22	27	32	37	42	
.	72	341	547406	6587780	10903059	15276918	25761709	50726307	482044740	
.	73	2	7	11	22	27	32	37	42	
.	73	649	563196	6896974	11190031	15606826	26206275	51409934	482044740	
.	74	2	7	11	22	27	32	37	42	
.	74	2643	579036	6645499	11282842	15760637	26482178	51909834	482044740	
.	75	2	7	11	22	27	32	37	42	
.	75	3927	648690	8397284	13291054	19206372	34498326	88851525	482044740	
.	76	2	7	11	22	27	32	37	42	
.	76	1209	683645	8151584	12412709	17908859	30684274	66044946	482044740	
.	77	2	7	11	22	27	32	37	42	
.	77	7077	710114	7737189	11850859	16867780	28617873	58194386	482044740	
.	78	2	7	11	22	27	32	37	42	
.	78	6051	725283	7690483	11694954	16520047	27926339	55669626	482044740	
.	79	2	7	11	22	27	32	37	42	
.	79	4295	745201	7741284	11750755	16499787	27774695	54787222	482044740	
.	80	2	7	11	22	27	32	37	42	
.	80	1660	774039	7754775	11751447	16462885	27687727	54378241	482044740	
.	81	2	7	11	22	27	32	37	42	
.	81	3283	793480	7909732	11972251	16711375	28027530	54834621	482044740	
.	82	2	7	11	22	27	32	37	42	
.	82	7677	818417	8064388	12174577	16926064	28281753	55157319	482044740	
.	83	2	7	11	22	27	32	37	42	
.	83	1806	815689	8000785	12124454	16880978	28269961	55264037	482044740	
.	84	2	7	11	22	27	32	37	42	
.	84	11220	848081	8401259	12743072	17574673	29168922	56483262	482044740	
.	85	2	7	11	22	27	32	37	42	
.	85	3124	837992	8324045	12698926	17536559	29170919	56578834	482044740	
.	86	2	7	11	22	27	32	37	42	
.	86	5227	860062	8483607	12919785	17823557	29604674	57381561	482044740	
.	87	2	7	11	22	27	32	37	42	
.	87	184	884696	8622272	13080404	17999824	29839680	57811828	482044740	
.	88	2	7	11	22	27	32	37	42	
.	88	8249	906146	8687787	13178232	18137710	30066425	58151275	482044740	
.	89	2	7	11	22	27	32	37	42	
.	89	6240	907438	8893838	13425515	18409876	30418145	58678956	482044740	
.	90	2	7	11	22	27	32	37	42	
.	90	7166	932329	9053505	13769989	18863476	31192490	60081561	482044740	
.	91	2	7	11	22	27	32	37	42	
.	91	1046	939008	9074189	13678356	18777062	31073448	59989423	482044740	
.	92	2	7	11	22	27	32	37	42	
.	92	1220	952663	9254412	13930905	19103244	31581517	60895485	482044740	
.	93	2	7	11	22	27	32	37	42	
.	93	51	984446	9387261	14110031	19316537	31913707	61441787	482044740	
.	94	2	7	11	22	27	32	37	42	
.	94	5289	1023390	9548716	14323434	19587152	32311381	62131788	482044740	
.	95	2	7	11	22	27	32	37	42	
.	95	932	1050479	9686818	14523390	19816444	32638686	62657287	482044740	
.	96	2	7	11	22	27	32	37	42	
.	96	12494	1062250	9790055	14661266	19982284	32909192	63121087	482044740	
.	97	2	7	11	22	27	32	37	42	
.	97	512	1053017	9905513	14841518	20201955	33251576	63712571	482044740	
.	98	2	7	11	22	27	32	37	42	
.	98	4958	1070303	10069690	15118396	20553326	33849924	64673505	482044740	
.	99	2	7	11	22	27	32	37	42	
.	99	489	1065970	10171271	15224494	20682102	34048307	64943782	482044740	
.	100	2	7	11	22	27	32	37	42	
.	100	2512	1096791	10376194	15533044	21060289	34641106	65860219	482044740	
.	101	2	7	11	22	27	32	37	42	
.	101	3458	1119416	10500992	15733548	21278812	34968355	66293773	482044740	
.	102	2	7	11	22	27	32	37	42	
.	102	6644	1158616	10766290	16153009	21761248	35656961	67379368	482044740	
.	103	2	7	11	22	27	32	37	42	
.	103	1645	1171144	11010544	16551413	22199268	36290702	68320239	482044740	
.	104	2	7	11	22	27	32	37	42	
.	104	3465	1174203	11033402	16665616	22332042	36574008	68848346	482044740	
.	105	2	7	11	22	27	32	37	42	
.	105	5	1192108	11317536	17125731	22933722	37531947	70622145	482044740	
.	106	2	7	11	22	27	32	37	42	
.	106	1406	1176653	11242771	16940362	22735572	37349615	70508708	482044740	
.	107	2	7	11	22	27	32	37	42	
.	107	1329	1181843	11637691	17519707	23447234	38357580	72115848	482044740	
.	108	2	7	11	22	27	32	37	42	
.	108	205	1183551	11735648	17682993	23655366	38748785	72819561	482044740	
.	109	2	7	11	22	27	32	37	42	
.	109	2464	1191694	11846794	17820720	23826133	39055810	73433621	482044740	
.	110	2	7	11	22	27	32	37	42	
.	110	917	1195842	12191481	18310780	24354157	39710823	74181474	482044740	
.	111	2	7	11	22	27	32	37	42	
.	111	2764	1206323	12320496	18533980	24660279	40342564	75207509	482044740	
.	112	2	7	11	22	27	32	37	42	
.	112	667	1215335	12366478	18600044	24785974	40658638	75823349	482044740	
.	113	2	7	11	22	27	32	37	42	
.	113	1081	1245034	12831170	19198079	25476817	41628865	77073156	482044740	
.	114	2	7	11	22	27	32	37	42	
.	114	63	1240669	12772675	19232687	25591003	42054487	77792912	482044740	
.	115	2	7	11	22	27	32	37	42	
.	115	2161	1265074	13111892	19575455	26080561	42976586	79509984	482044740	
.	116	2	7	11	22	27	32	37	42	
.	116	1411	1284921	13406152	19898325	26565485	43900111	80867047	482044740	
.	117	2	7	11	22	27	32	37	42	
.	117	178	1287713	13609914	20109410	26965110	44862123	82447801	482044740	
.	118	2	7	11	22	27	32	37	42	
.	118	149	1296124	13762362	20212553	27282090	45736665	83958368	482044740	
.	119	2	7	11	22	27	32	37	42	
.	119	2664	1323956	14209043	20781642	28099284	47226581	86513748	482044740	
.	120	2	7	11	22	27	32	37	42	
.	120	9184	1345877	14478419	21035723	28573725	48262390	88143416	482044740	
.	121	2	7	11	22	27	32	37	42	
.	121	19050	1390294	14984971	21784137	29559069	49981297	91092242	482044740	
.	122	2	7	11	22	27	32	37	42	
.	122	8667	1395833	15187478	22017140	30019903	51123760	93010390	482044740	
.	123	2	7	11	22	27	32	37	42	
.	123	9986	1424881	15596082	22642400	30740300	52181337	94722762	482044740	
.	124	2	7	11	22	27	32	37	42	
.	124	6385	1447802	15912424	23360144	31650210	53758824	97440073	482044740	
.	125	2	7	11	22	27	32	37	42	
.	125	5115	1477485	16458251	24260267	32738631	55546970	100435481	482044740	
.	126	2	7	11	22	27	32	37	42	
.	126	2508	1494989	16681791	24884281	33455092	56518455	102137303	482044740	
.	127	2	7	11	22	27	32	37	42	
.	127	5470	1515951	16892650	25359066	34063620	57451339	103691224	482044740	
.	128	2	7	11	22	27	32	37	42	
.	128	1692	1546602	17347492	26239720	35078087	58753396	105814512	482044740	
.	129	2	7	11	22	27	32	37	42	
.	129	4359	1578134	17776058	27096018	36219964	60365132	108509691	482044740	
.	130	2	7	11	22	27	32	37	42	
.	130	8812	1615494	18265241	28018264	37389532	61851200	110701659	482044740	
.	131	2	7	11	22	27	32	37	42	
.	131	11482	1635361	18403734	28541765	38063170	62688000	111992977	482044740	
.	132	2	7	11	22	27	32	37	42	
.	132	4742	1658609	18785592	29443102	39232051	64562199	114781253	482044740	
.	133	2	7	11	22	27	32	37	42	
.	133	1344	1687584	19309294	30337041	40401216	66585615	118020217	482044740	
.	134	2	7	11	22	27	32	37	42	
.	134	4513	1708064	19545553	30844234	41186745	68522090	121023557	482044740	
.	135	2	7	11	22	27	32	37	42	
.	135	796	1725975	19879543	31366149	41954151	71006048	124764376	482044740	
.	136	2	7	11	22	27	32	37	42	
.	136	935	1750696	20199580	31942555	42877318	72940312	127696343	482044740	
.	137	2	7	11	22	27	32	37	42	
.	137	1610	1779866	20684275	32737204	44066769	75262233	130985632	482044740	
.	138	2	7	11	22	27	32	37	42	
.	138	4071	1801813	21010192	33226022	45029738	76970906	133690483	482044740	
.	139	2	7	11	22	27	32	37	42	
.	139	5431	1832977	21496096	33921060	46219655	79059937	136778818	482044740	
.	140	2	7	11	22	27	32	37	42	
.	140	20765	1871892	21982695	34666403	47831085	80871810	139477542	482044740	
.	141	2	7	11	22	27	32	37	42	
.	141	12177	1898325	22603742	35534202	49391387	83256651	142987416	482044740	
.	142	2	7	11	22	27	32	37	42	
.	142	331	1902866	23095206	36184168	51602116	85353115	146190710	482044740	
.	143	2	7	11	22	27	32	37	42	
.	143	6542	1941943	23819731	37117581	53787903	87407312	149051330	482044740	
.	144	2	7	11	22	27	32	37	42	
.	144	845	1966134	24456812	38084323	55669470	89733164	152291376	482044740	
.	145	2	7	11	22	27	32	37	42	
.	145	473	2003353	25180485	39067961	57363405	92545400	155833948	482044740	
.	146	2	7	11	22	27	32	37	42	
.	146	7833	2031680	25666173	39828130	58950899	94803108	158932323	482044740	
.	147	2	7	11	22	27	32	37	42	
.	147	447	2054738	26327580	40714815	60804238	97288005	161986350	482044740	
.	148	2	7	11	22	27	32	37	42	
.	148	18970	2095782	26853991	41422937	62563176	99381519	164463525	482044740	
.	149	2	7	11	22	27	32	37	42	
.	149	3185	2125927	27857243	42715188	64703879	101884425	167239497	482044740	
.	150	2	7	11	22	27	32	37	42	
.	150	1702	3498903	49838848	81533853	122599419	183273115	271994366	482044740	
A	0	11	27	32	37	
A	0	1224291	6701308	164078882	164079011	
A	1	11	27	32	37	
A	1	907972	5360752	152357163	152860689	
A	2	11	27	32	37	
A	2	978855	4380856	13603216	150160774	
A	3	11	27	32	37	
A	3	660415	2885042	7761121	147025822	
A	4	11	27	32	37	
A	4	515898	2161141	5844931	150911766	
A	5	11	27	32	37	42	
A	5	295244	1536391	4528508	12141682	148995821	
A	6	11	27	32	37	42	
A	6	266051	1391312	4026875	10230059	148707465	
A	7	11	27	32	37	42	
A	7	208568	1130742	3379862	8672185	145521889	
A	8	11	22	27	32	37	42	
A	8	227931	229801	1222636	3582487	8949624	145117587	
A	9	11	22	27	32	37	42	
A	9	217062	220899	1166052	3395368	8459377	145433717	
A	10	11	22	27	32	37	42	
A	10	225323	231951	1218696	3542407	8667429	145865364	
A	11	11	22	27	32	37	42	
A	11	227936	236789	1218551	3513432	8623340	146464990	
A	12	11	22	27	32	37	42	
A	12	212301	222025	1176836	3454974	8477265	146240874	
A	13	7	11	22	27	32	37	42	
A	13	6	219403	231402	1207924	3515042	8640040	146481287	
A	14	7	11	22	27	32	37	42	
A	14	14	205664	219556	1130190	3305891	8211831	145962901	
A	15	7	11	22	27	32	37	42	
A	15	30	212131	229955	1161265	3378883	8327756	145569740	
A	16	7	11	22	27	32	37	42	
A	16	52	217210	238045	1176281	3391414	8377851	145109945	
A	17	7	11	22	27	32	37	42	
A	17	81	215371	241870	1171139	3376479	8343614	144594330	
A	18	7	11	22	27	32	37	42	
A	18	178	224095	259767	1194608	3396941	8357300	144142184	
A	19	7	11	22	27	32	37	42	
A	19	252	224801	273716	1204314	3405905	8339669	144326249	
A	20	7	11	22	27	32	37	42	
A	20	594	245730	326652	1290634	3581720	8725333	145239901	
A	21	7	11	22	27	32	37	42	
A	21	1220	246911	389345	1314839	3557313	8611756	144723027	
A	22	7	11	22	27	32	37	42	
A	22	2058	254578	478681	1374285	3609445	8638270	143922756	
A	23	7	11	22	27	32	37	42	
A	23	3685	277363	639857	1508535	3769592	8865466	143672977	
A	24	7	11	22	27	32	37	42	
A	24	4333	287858	703295	1538089	3756267	8864022	143702101	
A	25	7	11	22	27	32	37	42	
A	25	8605	471040	987291	1783866	3942439	8965180	143404826	
A	26	7	11	22	27	32	37	42	
A	26	10264	507240	1127088	1901681	4106099	9207579	143697705	
A	27	7	11	22	27	32	37	42	
A	27	11215	519942	1167695	1932777	4106838	9137044	143178229	
A	28	7	11	22	27	32	37	42	
A	28	11924	537427	1204570	1962009	4123824	9164238	142915511	
A	29	7	11	22	27	32	37	42	
A	29	12244	553395	1237956	2012298	4220988	9342659	142677589	
A	30	7	11	22	27	32	37	42	
A	30	12639	571196	1266434	2047948	4281817	9446222	143612348	
A	31	7	11	22	27	32	37	42	
A	31	13365	579404	1275060	2046789	4244801	9344894	142824019	
A	32	7	11	22	27	32	37	42	
A	32	14083	598622	1308971	2088575	4309505	9480660	142757472	
A	33	7	11	22	27	32	37	42	
A	33	14563	628607	1346112	2122285	4342265	9514628	143170643	
A	34	7	11	22	27	32	37	42	
A	34	14957	613194	1349785	2139239	4370686	9551328	142654460	
A	35	7	11	22	27	32	37	42	
A	35	15765	627553	1367808	2150931	4407718	9652790	142828166	
A	36	7	11	22	27	32	37	42	
A	36	16540	647399	1404276	2191578	4468596	9754757	142685463	
A	37	7	11	22	27	32	37	42	
A	37	17838	722972	1503279	2305362	4610155	9923063	142169727	
A	38	7	11	22	27	32	37	42	
A	38	17316	663022	1481579	2279216	4560700	9822852	142050906	
A	39	7	11	22	27	32	37	42	
A	39	17662	674406	1452266	2250311	4543465	9881320	142058168	
A	40	7	11	22	27	32	37	42	
A	40	18637	695983	1501269	2334339	4673985	10123453	143255048	
A	41	7	11	22	27	32	37	42	
A	41	19409	713067	1512501	2343706	4648032	10043107	142255763	
A	42	7	11	22	27	32	37	42	
A	42	20027	721110	1525618	2377171	4687601	10102770	141893493	
A	43	7	11	22	27	32	37	42	
A	43	20467	736132	1542113	2418724	4686030	10082526	141625879	
A	44	7	11	22	27	32	37	42	
A	44	21669	744126	1555044	2464690	4731212	10191516	141670979	
A	45	7	11	22	27	32	37	42	
A	45	22415	763294	1584902	2524608	4785743	10259259	141937617	
A	46	7	11	22	27	32	37	42	
A	46	23170	790879	1634515	2597133	4891066	10476535	141949988	
A	47	7	11	22	27	32	37	42	
A	47	24041	812581	1674233	2657532	4984129	10692990	142195465	
A	48	7	11	22	27	32	37	42	
A	48	24952	815035	1670965	2648633	4953995	10559588	141615996	
A	49	7	11	22	27	32	37	42	
A	49	26039	823816	1690233	2682544	5013809	10696835	141760524	
A	50	7	11	22	27	32	37	42	
A	50	26385	835279	1706331	2694878	5018311	10692966	141679391	
A	51	7	11	22	27	32	37	42	
A	51	27505	850048	1727968	2719239	5047457	10737440	141725660	
A	52	7	11	22	27	32	37	42	
A	52	28079	871138	1767772	2771757	5145477	10909416	141653545	
A	53	7	11	22	27	32	37	42	
A	53	29239	886288	1789787	2791398	5158865	10925143	141371216	
A	54	7	11	22	27	32	37	42	
A	54	29634	900429	1813584	2823681	5213735	11037088	141564879	
A	55	7	11	22	27	32	37	42	
A	55	31436	1012566	1986968	3070257	5522026	11450350	141556622	
A	56	7	11	22	27	32	37	42	
A	56	31958	1013247	2036833	3125686	5611467	11645880	141656868	
A	57	7	11	22	27	32	37	42	
A	57	31867	968128	2033083	3076476	5565658	11675010	141639304	
A	58	7	11	22	27	32	37	42	
A	58	32716	986113	2017813	3067270	5568417	11674718	141261237	
A	59	7	11	22	27	32	37	42	
A	59	33151	989415	2005463	3046954	5523802	11557212	141463161	
A	60	7	11	22	27	32	37	42	
A	60	33917	1052519	2082308	3138402	5667510	11771291	141715613	
A	61	7	11	22	27	32	37	42	
A	61	34600	1031361	2062503	3117854	5646393	11752458	141398728	
A	62	7	11	22	27	32	37	42	
A	62	35395	1046143	2052789	3108350	5623448	11724718	141421776	
A	63	7	11	22	27	32	37	42	
A	63	37519	1138222	2176103	3246712	5802180	11983262	141418481	
A	64	7	11	22	27	32	37	42	
A	64	37165	1148198	2278226	3397190	6075352	12495223	142170332	
A	65	7	11	22	27	32	37	42	
A	65	38056	1125536	2171848	3271158	5890223	12302538	142376436	
A	66	7	11	22	27	32	37	42	
A	66	38790	1143878	2179216	3272851	5876228	12171357	142229331	
A	67	7	11	22	27	32	37	42	
A	67	40126	1181204	2220350	3322942	5949173	12277326	142287326	
A	68	7	11	22	27	32	37	42	
A	68	40663	1212861	2243682	3348292	5986993	12336461	141970924	
A	69	7	11	22	27	32	37	42	
A	69	41832	1291152	2345815	3468681	6162309	12635142	142029671	
A	70	7	11	22	27	32	37	42	
A	70	44008	1661324	2984856	4142534	6902767	13433393	142040118	
A	71	7	11	22	27	32	37	42	
A	71	43690	1671770	2919387	4049458	6766351	13289481	141783634	
A	72	7	11	22	27	32	37	42	
A	72	44749	1639847	2766462	3904395	6640268	13231465	141630637	
A	73	7	11	22	27	32	37	42	
A	73	46337	1677834	2774859	3924594	6686292	13329207	141574307	
A	74	7	11	22	27	32	37	42	
A	74	46458	1642530	2863714	4028345	6828450	13547966	141329271	
A	75	7	11	22	27	32	37	42	
A	75	49683	2028932	3175377	4636708	8109067	19480984	141650437	
A	76	7	11	22	27	32	37	42	
A	76	55245	1982291	3016800	4455458	7663206	16638043	141602747	
A	77	7	11	22	27	32	37	42	
A	77	57320	1849126	2853717	4164151	7166560	14861464	141435979	
A	78	7	11	22	27	32	37	42	
A	78	57378	1825844	2805670	4063607	6997826	14282535	141335989	
A	79	7	11	22	27	32	37	42	
A	79	57276	1815634	2796662	4031548	6941560	14057082	141202259	
A	80	7	11	22	27	32	37	42	
A	80	59986	1826668	2812504	4041943	6955078	14005904	141483821	
A	81	7	11	22	27	32	37	42	
A	81	70276	1933247	2947533	4182883	7124215	14228150	141610020	
A	82	7	11	22	27	32	37	42	
A	82	67794	1918609	2931016	4163341	7102972	14187013	141500879	
A	83	7	11	22	27	32	37	42	
A	83	64838	1879701	2890347	4120334	7050443	14122633	141112645	
A	84	7	11	22	27	32	37	42	
A	84	66599	1990479	3064257	4321077	7331738	14566422	141416406	
A	85	7	11	22	27	32	37	42	
A	85	64519	1967746	3059402	4320358	7349420	14605795	141462502	
A	86	7	11	22	27	32	37	42	
A	86	63320	1975128	3079042	4357919	7429595	14813263	141524940	
A	87	7	11	22	27	32	37	42	
A	87	68178	2012342	3120256	4396618	7467178	14855482	141174953	
A	88	7	11	22	27	32	37	42	
A	88	81169	2099870	3224144	4512200	7610493	15045153	141249629	
A	89	7	11	22	27	32	37	42	
A	89	72207	2089905	3212591	4506746	7620809	15096369	141099398	
A	90	7	11	22	27	32	37	42	
A	90	69772	2115305	3291059	4616709	7839348	15547063	141085286	
A	91	7	11	22	27	32	37	42	
A	91	70419	2116996	3258777	4581699	7780893	15451338	141076154	
A	92	7	11	22	27	32	37	42	
A	92	70674	2149831	3304211	4645056	7885967	15679907	141005867	
A	93	7	11	22	27	32	37	42	
A	93	70366	2158910	3319194	4664347	7923702	15744700	140896691	
A	94	7	11	22	27	32	37	42	
A	94	76625	2210354	3392348	4756063	8069918	16030550	141054086	
A	95	7	11	22	27	32	37	42	
A	95	81826	2279976	3488814	4869002	8226081	16250756	141326868	
A	96	7	11	22	27	32	37	42	
A	96	81063	2284365	3496454	4879955	8253409	16327740	141254833	
A	97	7	11	22	27	32	37	42	
A	97	79046	2295239	3515615	4903140	8288577	16391154	141119970	
A	98	7	11	22	27	32	37	42	
A	98	77797	2329817	3583420	4993025	8452555	16701887	141064641	
A	99	7	11	22	27	32	37	42	
A	99	77749	2354297	3605124	5018319	8485039	16742531	140950297	
A	100	7	11	22	27	32	37	42	
A	100	77074	2416955	3710705	5155505	8711640	17135685	141164759	
A	101	7	11	22	27	32	37	42	
A	101	78816	2434080	3731825	5171141	8726474	17133593	141062145	
A	102	7	11	22	27	32	37	42	
A	102	82525	2492659	3841852	5296588	8909695	17459818	141147629	
A	103	7	11	22	27	32	37	42	
A	103	85850	2556103	3952958	5416027	9079034	17707711	141009287	
A	104	7	11	22	27	32	37	42	
A	104	84172	2554304	3975209	5446737	9134529	17820121	141054001	
A	105	7	11	22	27	32	37	42	
A	105	92914	2706954	4201967	5728829	9574163	18636862	141358965	
A	106	7	11	22	27	32	37	42	
A	106	93019	2681610	4130863	5642676	9443548	18421217	141302545	
A	107	7	11	22	27	32	37	42	
A	107	92504	2764264	4258780	5805591	9699007	18934937	141258040	
A	108	7	11	22	27	32	37	42	
A	108	92144	2800197	4315712	5874532	9818497	19126034	141186763	
A	109	7	11	22	27	32	37	42	
A	109	92747	2839042	4367592	5938714	9915611	19314775	141263255	
A	110	7	11	22	27	32	37	42	
A	110	91985	2941017	4504454	6088395	10096148	19524909	141371563	
A	111	7	11	22	27	32	37	42	
A	111	89256	2944003	4535487	6139812	10240422	19814624	141339181	
A	112	7	11	22	27	32	37	42	
A	112	91938	2950633	4547665	6166308	10295124	19955636	141313162	
A	113	7	11	22	27	32	37	42	
A	113	95020	3056572	4678741	6320560	10525667	20312705	141186047	
A	114	7	11	22	27	32	37	42	
A	114	95748	3070468	4730053	6397372	10683454	20525108	141166055	
A	115	7	11	22	27	32	37	42	
A	115	98421	3170844	4840048	6549857	10970653	21086748	141262635	
A	116	7	11	22	27	32	37	42	
